Date,zone,centre,Price
10-04-02,1,HISAR,10
10-04-02,1,KARNAL,10
10-04-02,1,SHIMLA,13
10-04-02,1,MANDI,11.5
10-04-02,1,SRINAGAR,NA
10-04-02,1,JAMMU,NA
10-04-02,1,AMRITSAR,10
10-04-02,1,LUDHIANA,12
10-04-02,1,LUCKNOW,8
10-04-02,1,KANPUR,7.5
10-04-02,1,CHANDIGARH,9
10-04-02,1,DELHI,12
10-04-02,2,AHMEDABAD,8.25
10-04-02,2,RAJKOT,9.5
10-04-02,2,PANAJI,NA
10-04-02,2,BHOPAL,11
10-04-02,2,INDORE,10.5
10-04-02,2,MUMBAI,11.5
10-04-02,2,NAGPUR,9.15
10-04-02,2,JAIPUR,12
10-04-02,2,JODHPUR,11
10-04-02,3,GUWAHATI,9
10-04-02,3,PATNA,8
10-04-02,3,SHILLONG,9
10-04-02,3,AIZAWL,13.4
10-04-02,3,BHUBANESHWAR,7.5
10-04-02,3,CUTTACK,7.5
10-04-02,3,KOLKATA,10
10-04-02,3,AGARTALA,9.5
10-04-02,4,HYDERABAD,10
10-04-02,4,VIJAYAWADA,9
10-04-02,4,BANGALORE,10
10-04-02,4,THIRUVANANTHAPURAM,12.5
10-04-02,4,ERNAKULAM,12.5
10-04-02,4,CHENNAI,10
10-04-02,4,MADURAI,10
10-04-02,4,PONDICHERRY,10
17-04-02,1,HISAR,10
17-04-02,1,KARNAL,10
17-04-02,1,SHIMLA,13
17-04-02,1,MANDI,11.5
17-04-02,1,SRINAGAR,NA
17-04-02,1,JAMMU,NA
17-04-02,1,AMRITSAR,10
17-04-02,1,LUDHIANA,12
17-04-02,1,LUCKNOW,8
17-04-02,1,KANPUR,7.5
17-04-02,1,CHANDIGARH,9
17-04-02,1,DELHI,12
17-04-02,2,AHMEDABAD,8.25
17-04-02,2,RAJKOT,9.5
17-04-02,2,PANAJI,10
17-04-02,2,BHOPAL,11
17-04-02,2,INDORE,10.5
17-04-02,2,MUMBAI,11.5
17-04-02,2,NAGPUR,9.15
17-04-02,2,JAIPUR,12
17-04-02,2,JODHPUR,11
17-04-02,3,GUWAHATI,9
17-04-02,3,PATNA,8
17-04-02,3,SHILLONG,10
17-04-02,3,AIZAWL,13.4
17-04-02,3,BHUBANESHWAR,7.5
17-04-02,3,CUTTACK,7.5
17-04-02,3,KOLKATA,10
17-04-02,3,AGARTALA,9.5
17-04-02,4,HYDERABAD,10
17-04-02,4,VIJAYAWADA,9
17-04-02,4,BANGALORE,10.5
17-04-02,4,THIRUVANANTHAPURAM,12.5
17-04-02,4,ERNAKULAM,12.5
17-04-02,4,CHENNAI,10.5
17-04-02,4,MADURAI,10
17-04-02,4,PONDICHERRY,10
24-04-02,1,HISAR,10
24-04-02,1,KARNAL,10
24-04-02,1,SHIMLA,13
24-04-02,1,MANDI,11.5
24-04-02,1,SRINAGAR,NA
24-04-02,1,JAMMU,NA
24-04-02,1,AMRITSAR,10
24-04-02,1,LUDHIANA,12
24-04-02,1,LUCKNOW,8
24-04-02,1,KANPUR,7.5
24-04-02,1,CHANDIGARH,9
24-04-02,1,DELHI,12
24-04-02,2,AHMEDABAD,NA
24-04-02,2,RAJKOT,NA
24-04-02,2,PANAJI,10
24-04-02,2,BHOPAL,11
24-04-02,2,INDORE,10.5
24-04-02,2,MUMBAI,12
24-04-02,2,NAGPUR,9
24-04-02,2,JAIPUR,12
24-04-02,2,JODHPUR,11
24-04-02,3,GUWAHATI,9
24-04-02,3,PATNA,8
24-04-02,3,SHILLONG,10
24-04-02,3,AIZAWL,13.4
24-04-02,3,BHUBANESHWAR,7.5
24-04-02,3,CUTTACK,7.5
24-04-02,3,KOLKATA,10
24-04-02,3,AGARTALA,9.5
24-04-02,4,HYDERABAD,9.5
24-04-02,4,VIJAYAWADA,9
24-04-02,4,BANGALORE,10
24-04-02,4,THIRUVANANTHAPURAM,12.8
24-04-02,4,ERNAKULAM,12.5
24-04-02,4,CHENNAI,10.5
24-04-02,4,MADURAI,10
24-04-02,4,PONDICHERRY,10
01-05-02,1,HISAR,10
01-05-02,1,KARNAL,10
01-05-02,1,SHIMLA,13
01-05-02,1,MANDI,11.5
01-05-02,1,SRINAGAR,NA
01-05-02,1,JAMMU,NA
01-05-02,1,AMRITSAR,10
01-05-02,1,LUDHIANA,12
01-05-02,1,LUCKNOW,8
01-05-02,1,KANPUR,7.5
01-05-02,1,CHANDIGARH,9
01-05-02,1,DELHI,12
01-05-02,2,AHMEDABAD,NA
01-05-02,2,RAJKOT,NA
01-05-02,2,PANAJI,10
01-05-02,2,BHOPAL,NA
01-05-02,2,INDORE,NA
01-05-02,2,MUMBAI,13.5
01-05-02,2,NAGPUR,8.5
01-05-02,2,JAIPUR,12
01-05-02,2,JODHPUR,11
01-05-02,3,GUWAHATI,10
01-05-02,3,PATNA,8
01-05-02,3,SHILLONG,10
01-05-02,3,AIZAWL,13.4
01-05-02,3,BHUBANESHWAR,NA
01-05-02,3,CUTTACK,NA
01-05-02,3,KOLKATA,10
01-05-02,3,AGARTALA,9.5
01-05-02,4,HYDERABAD,9.5
01-05-02,4,VIJAYAWADA,9
01-05-02,4,BANGALORE,10
01-05-02,4,THIRUVANANTHAPURAM,12.8
01-05-02,4,ERNAKULAM,12.5
01-05-02,4,CHENNAI,10
01-05-02,4,MADURAI,10
01-05-02,4,PONDICHERRY,10
08-05-02,1,HISAR,10
08-05-02,1,KARNAL,10
08-05-02,1,SHIMLA,13
08-05-02,1,MANDI,11.5
08-05-02,1,SRINAGAR,NA
08-05-02,1,JAMMU,NA
08-05-02,1,AMRITSAR,10
08-05-02,1,LUDHIANA,12
08-05-02,1,LUCKNOW,8
08-05-02,1,KANPUR,7.5
08-05-02,1,CHANDIGARH,9
08-05-02,1,DELHI,12
08-05-02,2,AHMEDABAD,NA
08-05-02,2,RAJKOT,NA
08-05-02,2,PANAJI,10
08-05-02,2,BHOPAL,NA
08-05-02,2,INDORE,NA
08-05-02,2,MUMBAI,13.5
08-05-02,2,NAGPUR,8.5
08-05-02,2,JAIPUR,12
08-05-02,2,JODHPUR,11
08-05-02,3,GUWAHATI,10
08-05-02,3,PATNA,8
08-05-02,3,SHILLONG,10
08-05-02,3,AIZAWL,13.4
08-05-02,3,BHUBANESHWAR,7.5
08-05-02,3,CUTTACK,7.5
08-05-02,3,KOLKATA,10
08-05-02,3,AGARTALA,10
08-05-02,4,HYDERABAD,9.5
08-05-02,4,VIJAYAWADA,9
08-05-02,4,BANGALORE,10
08-05-02,4,THIRUVANANTHAPURAM,12.8
08-05-02,4,ERNAKULAM,12.5
08-05-02,4,CHENNAI,10
08-05-02,4,MADURAI,10
08-05-02,4,PONDICHERRY,10
15-05-02,1,HISAR,10
15-05-02,1,KARNAL,10
15-05-02,1,SHIMLA,13
15-05-02,1,MANDI,11.5
15-05-02,1,SRINAGAR,NA
15-05-02,1,JAMMU,NA
15-05-02,1,AMRITSAR,10
15-05-02,1,LUDHIANA,12
15-05-02,1,LUCKNOW,8
15-05-02,1,KANPUR,7.8
15-05-02,1,CHANDIGARH,9
15-05-02,1,DELHI,12
15-05-02,2,AHMEDABAD,NA
15-05-02,2,RAJKOT,NA
15-05-02,2,PANAJI,10
15-05-02,2,BHOPAL,NA
15-05-02,2,INDORE,NA
15-05-02,2,MUMBAI,13.5
15-05-02,2,NAGPUR,8.5
15-05-02,2,JAIPUR,12
15-05-02,2,JODHPUR,11
15-05-02,3,GUWAHATI,10
15-05-02,3,PATNA,8
15-05-02,3,SHILLONG,10
15-05-02,3,AIZAWL,13.4
15-05-02,3,BHUBANESHWAR,7.5
15-05-02,3,CUTTACK,7.5
15-05-02,3,KOLKATA,10
15-05-02,3,AGARTALA,10
15-05-02,4,HYDERABAD,9
15-05-02,4,VIJAYAWADA,9
15-05-02,4,BANGALORE,10
15-05-02,4,THIRUVANANTHAPURAM,12.8
15-05-02,4,ERNAKULAM,12.5
15-05-02,4,CHENNAI,10
15-05-02,4,MADURAI,10
15-05-02,4,PONDICHERRY,10
22-05-02,1,HISAR,10
22-05-02,1,KARNAL,9
22-05-02,1,SHIMLA,13
22-05-02,1,MANDI,12.5
22-05-02,1,SRINAGAR,NA
22-05-02,1,JAMMU,NA
22-05-02,1,AMRITSAR,10
22-05-02,1,LUDHIANA,12
22-05-02,1,LUCKNOW,8
22-05-02,1,KANPUR,7.5
22-05-02,1,CHANDIGARH,9
22-05-02,1,DELHI,12
22-05-02,2,AHMEDABAD,NA
22-05-02,2,RAJKOT,NA
22-05-02,2,PANAJI,10
22-05-02,2,BHOPAL,NA
22-05-02,2,INDORE,NA
22-05-02,2,MUMBAI,13
22-05-02,2,NAGPUR,9
22-05-02,2,JAIPUR,12
22-05-02,2,JODHPUR,11
22-05-02,3,GUWAHATI,10
22-05-02,3,PATNA,8
22-05-02,3,SHILLONG,10
22-05-02,3,AIZAWL,13.4
22-05-02,3,BHUBANESHWAR,7.5
22-05-02,3,CUTTACK,7.5
22-05-02,3,KOLKATA,10
22-05-02,3,AGARTALA,10
22-05-02,4,HYDERABAD,9
22-05-02,4,VIJAYAWADA,9
22-05-02,4,BANGALORE,10
22-05-02,4,THIRUVANANTHAPURAM,12.8
22-05-02,4,ERNAKULAM,12.5
22-05-02,4,CHENNAI,10
22-05-02,4,MADURAI,10
22-05-02,4,PONDICHERRY,10
29-05-02,1,HISAR,10
29-05-02,1,KARNAL,9
29-05-02,1,SHIMLA,13.5
29-05-02,1,MANDI,12.5
29-05-02,1,SRINAGAR,NA
29-05-02,1,JAMMU,NA
29-05-02,1,AMRITSAR,10
29-05-02,1,LUDHIANA,12
29-05-02,1,LUCKNOW,8
29-05-02,1,KANPUR,7.5
29-05-02,1,CHANDIGARH,9
29-05-02,1,DELHI,12
29-05-02,2,AHMEDABAD,NA
29-05-02,2,RAJKOT,NA
29-05-02,2,PANAJI,10
29-05-02,2,BHOPAL,12.5
29-05-02,2,INDORE,11
29-05-02,2,MUMBAI,13
29-05-02,2,NAGPUR,9
29-05-02,2,JAIPUR,12
29-05-02,2,JODHPUR,11
29-05-02,3,GUWAHATI,10
29-05-02,3,PATNA,8
29-05-02,3,SHILLONG,10
29-05-02,3,AIZAWL,14
29-05-02,3,BHUBANESHWAR,7.5
29-05-02,3,CUTTACK,7.5
29-05-02,3,KOLKATA,10
29-05-02,3,AGARTALA,9.5
29-05-02,4,HYDERABAD,9
29-05-02,4,VIJAYAWADA,9
29-05-02,4,BANGALORE,10
29-05-02,4,THIRUVANANTHAPURAM,12.8
29-05-02,4,ERNAKULAM,12.5
29-05-02,4,CHENNAI,10
29-05-02,4,MADURAI,10
29-05-02,4,PONDICHERRY,10
05-06-02,1,HISAR,10
05-06-02,1,KARNAL,9
05-06-02,1,SHIMLA,13.5
05-06-02,1,MANDI,12.5
05-06-02,1,SRINAGAR,NA
05-06-02,1,JAMMU,NA
05-06-02,1,AMRITSAR,10
05-06-02,1,LUDHIANA,10
05-06-02,1,LUCKNOW,8
05-06-02,1,KANPUR,7.5
05-06-02,1,CHANDIGARH,9
05-06-02,1,DELHI,12
05-06-02,2,AHMEDABAD,NA
05-06-02,2,RAJKOT,NA
05-06-02,2,PANAJI,10
05-06-02,2,BHOPAL,12.5
05-06-02,2,INDORE,12
05-06-02,2,MUMBAI,13
05-06-02,2,NAGPUR,8.75
05-06-02,2,JAIPUR,12
05-06-02,2,JODHPUR,11
05-06-02,3,GUWAHATI,10
05-06-02,3,PATNA,8
05-06-02,3,SHILLONG,10
05-06-02,3,AIZAWL,14
05-06-02,3,BHUBANESHWAR,7.5
05-06-02,3,CUTTACK,7.5
05-06-02,3,KOLKATA,10
05-06-02,3,AGARTALA,9.5
05-06-02,4,HYDERABAD,9
05-06-02,4,VIJAYAWADA,9
05-06-02,4,BANGALORE,10
05-06-02,4,THIRUVANANTHAPURAM,12.8
05-06-02,4,ERNAKULAM,12.5
05-06-02,4,CHENNAI,10
05-06-02,4,MADURAI,10
05-06-02,4,PONDICHERRY,9.5
12-06-02,1,HISAR,10
12-06-02,1,KARNAL,9
12-06-02,1,SHIMLA,13.5
12-06-02,1,MANDI,12.5
12-06-02,1,SRINAGAR,NA
12-06-02,1,JAMMU,NA
12-06-02,1,AMRITSAR,10
12-06-02,1,LUDHIANA,10
12-06-02,1,LUCKNOW,8
12-06-02,1,KANPUR,7.5
12-06-02,1,CHANDIGARH,9
12-06-02,1,DELHI,12
12-06-02,2,AHMEDABAD,NA
12-06-02,2,RAJKOT,NA
12-06-02,2,PANAJI,10
12-06-02,2,BHOPAL,13.5
12-06-02,2,INDORE,10.5
12-06-02,2,MUMBAI,13
12-06-02,2,NAGPUR,9.15
12-06-02,2,JAIPUR,12
12-06-02,2,JODHPUR,11
12-06-02,3,GUWAHATI,10
12-06-02,3,PATNA,8
12-06-02,3,SHILLONG,10
12-06-02,3,AIZAWL,14
12-06-02,3,BHUBANESHWAR,7.5
12-06-02,3,CUTTACK,7.5
12-06-02,3,KOLKATA,8
12-06-02,3,AGARTALA,9.5
12-06-02,4,HYDERABAD,8.5
12-06-02,4,VIJAYAWADA,9
12-06-02,4,BANGALORE,10
12-06-02,4,THIRUVANANTHAPURAM,12.8
12-06-02,4,ERNAKULAM,12.5
12-06-02,4,CHENNAI,10
12-06-02,4,MADURAI,10
12-06-02,4,PONDICHERRY,9.5
19-06-02,1,HISAR,10
19-06-02,1,KARNAL,9
19-06-02,1,SHIMLA,13.5
19-06-02,1,MANDI,12.5
19-06-02,1,SRINAGAR,NA
19-06-02,1,JAMMU,NA
19-06-02,1,AMRITSAR,10
19-06-02,1,LUDHIANA,11
19-06-02,1,LUCKNOW,8
19-06-02,1,KANPUR,7.5
19-06-02,1,CHANDIGARH,NA
19-06-02,1,DELHI,12
19-06-02,2,AHMEDABAD,NA
19-06-02,2,RAJKOT,NA
19-06-02,2,PANAJI,10
19-06-02,2,BHOPAL,13.5
19-06-02,2,INDORE,10.5
19-06-02,2,MUMBAI,12.5
19-06-02,2,NAGPUR,9.15
19-06-02,2,JAIPUR,12
19-06-02,2,JODHPUR,11
19-06-02,3,GUWAHATI,10
19-06-02,3,PATNA,8
19-06-02,3,SHILLONG,10
19-06-02,3,AIZAWL,15
19-06-02,3,BHUBANESHWAR,7.5
19-06-02,3,CUTTACK,7.5
19-06-02,3,KOLKATA,10
19-06-02,3,AGARTALA,9.5
19-06-02,4,HYDERABAD,8.5
19-06-02,4,VIJAYAWADA,10
19-06-02,4,BANGALORE,9
19-06-02,4,THIRUVANANTHAPURAM,12.8
19-06-02,4,ERNAKULAM,12.5
19-06-02,4,CHENNAI,10
19-06-02,4,MADURAI,10
19-06-02,4,PONDICHERRY,9.5
26-06-02,1,HISAR,10
26-06-02,1,KARNAL,9
26-06-02,1,SHIMLA,13.5
26-06-02,1,MANDI,12.5
26-06-02,1,SRINAGAR,NA
26-06-02,1,JAMMU,NA
26-06-02,1,AMRITSAR,10
26-06-02,1,LUDHIANA,11
26-06-02,1,LUCKNOW,8
26-06-02,1,KANPUR,7.5
26-06-02,1,CHANDIGARH,8.5
26-06-02,1,DELHI,12
26-06-02,2,AHMEDABAD,NA
26-06-02,2,RAJKOT,NA
26-06-02,2,PANAJI,10
26-06-02,2,BHOPAL,12.5
26-06-02,2,INDORE,11
26-06-02,2,MUMBAI,12.5
26-06-02,2,NAGPUR,9.15
26-06-02,2,JAIPUR,12
26-06-02,2,JODHPUR,11
26-06-02,3,GUWAHATI,10
26-06-02,3,PATNA,9
26-06-02,3,SHILLONG,10
26-06-02,3,AIZAWL,15
26-06-02,3,BHUBANESHWAR,7.5
26-06-02,3,CUTTACK,7.5
26-06-02,3,KOLKATA,10
26-06-02,3,AGARTALA,9.5
26-06-02,4,HYDERABAD,9
26-06-02,4,VIJAYAWADA,10
26-06-02,4,BANGALORE,9
26-06-02,4,THIRUVANANTHAPURAM,12.8
26-06-02,4,ERNAKULAM,12.5
26-06-02,4,CHENNAI,10
26-06-02,4,MADURAI,10
26-06-02,4,PONDICHERRY,9.5
03-07-02,1,HISAR,10
03-07-02,1,KARNAL,9
03-07-02,1,SHIMLA,13.5
03-07-02,1,MANDI,12
03-07-02,1,SRINAGAR,NA
03-07-02,1,JAMMU,NA
03-07-02,1,AMRITSAR,10
03-07-02,1,LUDHIANA,11
03-07-02,1,LUCKNOW,8
03-07-02,1,KANPUR,7.5
03-07-02,1,CHANDIGARH,9
03-07-02,1,DELHI,12
03-07-02,2,AHMEDABAD,8.25
03-07-02,2,RAJKOT,8
03-07-02,2,PANAJI,10
03-07-02,2,BHOPAL,12.5
03-07-02,2,INDORE,11
03-07-02,2,MUMBAI,12.5
03-07-02,2,NAGPUR,9.25
03-07-02,2,JAIPUR,12
03-07-02,2,JODHPUR,11
03-07-02,3,GUWAHATI,10
03-07-02,3,PATNA,9
03-07-02,3,SHILLONG,10
03-07-02,3,AIZAWL,15
03-07-02,3,BHUBANESHWAR,7.5
03-07-02,3,CUTTACK,7.5
03-07-02,3,KOLKATA,10
03-07-02,3,AGARTALA,9
03-07-02,4,HYDERABAD,9
03-07-02,4,VIJAYAWADA,10
03-07-02,4,BANGALORE,9
03-07-02,4,THIRUVANANTHAPURAM,12.8
03-07-02,4,ERNAKULAM,12.5
03-07-02,4,CHENNAI,10
03-07-02,4,MADURAI,10
03-07-02,4,PONDICHERRY,10
10-07-02,1,HISAR,10
10-07-02,1,KARNAL,9
10-07-02,1,SHIMLA,13.5
10-07-02,1,MANDI,12
10-07-02,1,SRINAGAR,NA
10-07-02,1,JAMMU,NA
10-07-02,1,AMRITSAR,10
10-07-02,1,LUDHIANA,11
10-07-02,1,LUCKNOW,8
10-07-02,1,KANPUR,7.5
10-07-02,1,CHANDIGARH,8.5
10-07-02,1,DELHI,12
10-07-02,2,AHMEDABAD,8.25
10-07-02,2,RAJKOT,10.5
10-07-02,2,PANAJI,10
10-07-02,2,BHOPAL,11
10-07-02,2,INDORE,11.5
10-07-02,2,MUMBAI,12.5
10-07-02,2,NAGPUR,9.25
10-07-02,2,JAIPUR,12
10-07-02,2,JODHPUR,11
10-07-02,3,GUWAHATI,NA
10-07-02,3,PATNA,9
10-07-02,3,SHILLONG,10
10-07-02,3,AIZAWL,15
10-07-02,3,BHUBANESHWAR,7.5
10-07-02,3,CUTTACK,7.5
10-07-02,3,KOLKATA,10
10-07-02,3,AGARTALA,9.5
10-07-02,4,HYDERABAD,9.5
10-07-02,4,VIJAYAWADA,10
10-07-02,4,BANGALORE,NA
10-07-02,4,THIRUVANANTHAPURAM,12.8
10-07-02,4,ERNAKULAM,12.5
10-07-02,4,CHENNAI,10
10-07-02,4,MADURAI,10
10-07-02,4,PONDICHERRY,10
17-07-02,2,BHOPAL,11
17-07-02,2,INDORE,11.5
17-07-02,2,MUMBAI,12.5
17-07-02,2,NAGPUR,9.25
17-07-02,2,JAIPUR,12
17-07-02,2,JODHPUR,11
17-07-02,3,GUWAHATI,10
17-07-02,3,PATNA,9
17-07-02,3,SHILLONG,10
17-07-02,3,AIZAWL,15
17-07-02,3,BHUBANESHWAR,7.5
17-07-02,3,CUTTACK,7.5
17-07-02,3,KOLKATA,10
17-07-02,3,AGARTALA,9.5
17-07-02,4,HYDERABAD,9.5
17-07-02,4,VIJAYAWADA,10
17-07-02,4,BANGALORE,9
17-07-02,4,THIRUVANANTHAPURAM,12.8
17-07-02,4,ERNAKULAM,12.5
17-07-02,4,CHENNAI,10
17-07-02,4,MADURAI,10
17-07-02,4,PONDICHERRY,10
17-07-02,1,HISAR,10
17-07-02,1,KARNAL,9
17-07-02,1,SHIMLA,13.5
17-07-02,1,MANDI,12
17-07-02,1,SRINAGAR,NA
17-07-02,1,JAMMU,NA
17-07-02,1,AMRITSAR,10
17-07-02,1,LUDHIANA,11
17-07-02,1,LUCKNOW,8
17-07-02,1,KANPUR,7.5
17-07-02,1,CHANDIGARH,8.5
17-07-02,1,DELHI,12
17-07-02,2,AHMEDABAD,9.5
17-07-02,2,RAJKOT,10
17-07-02,2,PANAJI,10
24-07-02,1,HISAR,10
24-07-02,1,KARNAL,9
24-07-02,1,SHIMLA,13.5
24-07-02,1,MANDI,12
24-07-02,1,SRINAGAR,NA
24-07-02,1,JAMMU,NA
24-07-02,1,AMRITSAR,12
24-07-02,1,LUDHIANA,11
24-07-02,1,LUCKNOW,8
24-07-02,1,KANPUR,7.5
24-07-02,1,CHANDIGARH,8.5
24-07-02,1,DELHI,12
24-07-02,2,AHMEDABAD,8.25
24-07-02,2,RAJKOT,8
24-07-02,2,PANAJI,10
24-07-02,2,BHOPAL,11
24-07-02,2,INDORE,11
24-07-02,2,MUMBAI,11.5
24-07-02,2,NAGPUR,9.65
24-07-02,2,JAIPUR,12
24-07-02,2,JODHPUR,11
24-07-02,3,GUWAHATI,10
24-07-02,3,PATNA,9
24-07-02,3,SHILLONG,10
24-07-02,3,AIZAWL,15
24-07-02,3,BHUBANESHWAR,7.5
24-07-02,3,CUTTACK,7.5
24-07-02,3,KOLKATA,10
24-07-02,3,AGARTALA,10
24-07-02,4,HYDERABAD,9.5
24-07-02,4,VIJAYAWADA,10
24-07-02,4,BANGALORE,9
24-07-02,4,THIRUVANANTHAPURAM,12.8
24-07-02,4,ERNAKULAM,12.5
24-07-02,4,CHENNAI,10
24-07-02,4,MADURAI,10.5
24-07-02,4,PONDICHERRY,10
31-07-02,1,HISAR,10.5
31-07-02,1,KARNAL,9
31-07-02,1,SHIMLA,13.5
31-07-02,1,MANDI,12.5
31-07-02,1,SRINAGAR,NA
31-07-02,1,JAMMU,NA
31-07-02,1,AMRITSAR,10
31-07-02,1,LUDHIANA,12
31-07-02,1,LUCKNOW,8
31-07-02,1,KANPUR,7.5
31-07-02,1,CHANDIGARH,8.5
31-07-02,1,DELHI,12
31-07-02,2,AHMEDABAD,8.25
31-07-02,2,RAJKOT,8
31-07-02,2,PANAJI,10
31-07-02,2,BHOPAL,11
31-07-02,2,INDORE,11
31-07-02,2,MUMBAI,11.5
31-07-02,2,NAGPUR,9.7
31-07-02,2,JAIPUR,12
31-07-02,2,JODHPUR,11
31-07-02,3,GUWAHATI,10
31-07-02,3,PATNA,9
31-07-02,3,SHILLONG,10
31-07-02,3,AIZAWL,15
31-07-02,3,BHUBANESHWAR,7.5
31-07-02,3,CUTTACK,7.5
31-07-02,3,KOLKATA,10
31-07-02,3,AGARTALA,10
31-07-02,4,HYDERABAD,9.5
31-07-02,4,VIJAYAWADA,10
31-07-02,4,BANGALORE,9
31-07-02,4,THIRUVANANTHAPURAM,12.8
31-07-02,4,ERNAKULAM,12.5
31-07-02,4,CHENNAI,10
31-07-02,4,MADURAI,11
31-07-02,4,PONDICHERRY,10
07-08-02,1,HISAR,10
07-08-02,1,KARNAL,9
07-08-02,1,SHIMLA,13.5
07-08-02,1,MANDI,12
07-08-02,1,SRINAGAR,NA
07-08-02,1,JAMMU,NA
07-08-02,1,AMRITSAR,10
07-08-02,1,LUDHIANA,12
07-08-02,1,LUCKNOW,8.75
07-08-02,1,KANPUR,7.5
07-08-02,1,CHANDIGARH,8.5
07-08-02,1,DELHI,12
07-08-02,2,AHMEDABAD,NA
07-08-02,2,RAJKOT,NA
07-08-02,2,PANAJI,10
07-08-02,2,BHOPAL,11
07-08-02,2,INDORE,10
07-08-02,2,MUMBAI,11.5
07-08-02,2,NAGPUR,9.25
07-08-02,2,JAIPUR,12
07-08-02,2,JODHPUR,11
07-08-02,3,GUWAHATI,10
07-08-02,3,PATNA,9
07-08-02,3,SHILLONG,10
07-08-02,3,AIZAWL,15
07-08-02,3,BHUBANESHWAR,7.5
07-08-02,3,CUTTACK,7.5
07-08-02,3,KOLKATA,10
07-08-02,3,AGARTALA,10
07-08-02,4,HYDERABAD,9.5
07-08-02,4,VIJAYAWADA,10
07-08-02,4,BANGALORE,9
07-08-02,4,THIRUVANANTHAPURAM,12.8
07-08-02,4,ERNAKULAM,12.5
07-08-02,4,CHENNAI,10
07-08-02,4,MADURAI,11
07-08-02,4,PONDICHERRY,10
14-08-02,1,HISAR,10
14-08-02,1,KARNAL,9
14-08-02,1,SHIMLA,12.5
14-08-02,1,MANDI,12.15
14-08-02,1,SRINAGAR,NA
14-08-02,1,JAMMU,NA
14-08-02,1,AMRITSAR,13
14-08-02,1,LUDHIANA,14
14-08-02,1,LUCKNOW,8.5
14-08-02,1,KANPUR,7.5
14-08-02,1,CHANDIGARH,8.5
14-08-02,1,DELHI,12
14-08-02,2,AHMEDABAD,NA
14-08-02,2,RAJKOT,NA
14-08-02,2,PANAJI,10
14-08-02,2,BHOPAL,11
14-08-02,2,INDORE,10
14-08-02,2,MUMBAI,11.5
14-08-02,2,NAGPUR,9.25
14-08-02,2,JAIPUR,12
14-08-02,2,JODHPUR,11
14-08-02,3,GUWAHATI,10
14-08-02,3,PATNA,8.5
14-08-02,3,SHILLONG,10
14-08-02,3,AIZAWL,15
14-08-02,3,BHUBANESHWAR,7.5
14-08-02,3,CUTTACK,7.5
14-08-02,3,KOLKATA,10
14-08-02,3,AGARTALA,10
14-08-02,4,HYDERABAD,9.5
14-08-02,4,VIJAYAWADA,10
14-08-02,4,BANGALORE,9
14-08-02,4,THIRUVANANTHAPURAM,12.8
14-08-02,4,ERNAKULAM,12.5
14-08-02,4,CHENNAI,10
14-08-02,4,MADURAI,11
14-08-02,4,PONDICHERRY,10
21-08-02,1,HISAR,10
21-08-02,1,KARNAL,9
21-08-02,1,SHIMLA,13.5
21-08-02,1,MANDI,12
21-08-02,1,SRINAGAR,NA
21-08-02,1,JAMMU,NA
21-08-02,1,AMRITSAR,13
21-08-02,1,LUDHIANA,14
21-08-02,1,LUCKNOW,8.25
21-08-02,1,KANPUR,7.5
21-08-02,1,CHANDIGARH,NA
21-08-02,1,DELHI,12
21-08-02,2,AHMEDABAD,NA
21-08-02,2,RAJKOT,NA
21-08-02,2,PANAJI,10
21-08-02,2,BHOPAL,NA
21-08-02,2,INDORE,NA
21-08-02,2,MUMBAI,11.5
21-08-02,2,NAGPUR,9.25
21-08-02,2,JAIPUR,12
21-08-02,2,JODHPUR,11
21-08-02,3,GUWAHATI,10
21-08-02,3,PATNA,8.5
21-08-02,3,SHILLONG,10
21-08-02,3,AIZAWL,15
21-08-02,3,BHUBANESHWAR,7.5
21-08-02,3,CUTTACK,7.5
21-08-02,3,KOLKATA,10
21-08-02,3,AGARTALA,10
21-08-02,4,HYDERABAD,10
21-08-02,4,VIJAYAWADA,10.5
21-08-02,4,BANGALORE,9
21-08-02,4,THIRUVANANTHAPURAM,12.8
21-08-02,4,ERNAKULAM,12.5
21-08-02,4,CHENNAI,10
21-08-02,4,MADURAI,11
21-08-02,4,PONDICHERRY,9.5
28-08-02,1,HISAR,10
28-08-02,1,KARNAL,9
28-08-02,1,SHIMLA,13.5
28-08-02,1,MANDI,12
28-08-02,1,SRINAGAR,NA
28-08-02,1,JAMMU,NA
28-08-02,1,AMRITSAR,13
28-08-02,1,LUDHIANA,13
28-08-02,1,LUCKNOW,8.5
28-08-02,1,KANPUR,7.5
28-08-02,1,CHANDIGARH,8.5
28-08-02,1,DELHI,12
28-08-02,2,AHMEDABAD,8.5
28-08-02,2,RAJKOT,9
28-08-02,2,PANAJI,10
28-08-02,2,BHOPAL,10
28-08-02,2,INDORE,10
28-08-02,2,MUMBAI,11.5
28-08-02,2,NAGPUR,9.5
28-08-02,2,JAIPUR,12
28-08-02,2,JODHPUR,11
28-08-02,3,GUWAHATI,10
28-08-02,3,PATNA,8.5
28-08-02,3,SHILLONG,9
28-08-02,3,AIZAWL,15
28-08-02,3,BHUBANESHWAR,7.5
28-08-02,3,CUTTACK,7.5
28-08-02,3,KOLKATA,10
28-08-02,3,AGARTALA,10
28-08-02,4,HYDERABAD,10
28-08-02,4,VIJAYAWADA,10.5
28-08-02,4,BANGALORE,9
